Id,Name,Type,Industry,AnnualRevenue,NumberOfEmployees,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Phone,Website,CreatedDate,LastModifiedDate,OwnerId,IsDeleted
e809058e-519f-41d3-99e3-b0ffe8a1e74c,"Brown, Smith and White",Partner,Healthcare,33202819,83,4763 Martinez Crossing Suite 817,Timothyton,California,21999,Hungary,+1-867-443-1620,http://williams.com/,2022-07-25T00:29:06,2024-09-03T09:13:04,01587c2a-6f3e-4d35-b5bb-e1c03615ed91,False
623188f3-b61b-451f-a333-c62e4e0de4f6,Rodriguez LLC,Prospect,Manufacturing,21073704,7010,7396 Garrett View Apt. 680,Port Ericstad,Michigan,28800,Nicaragua,462-745-5240x16552,http://clay.com/,2025-01-13T10:59:55,2025-12-07T22:53:15,09e1fa20-cdc0-4205-8fe8-baa3eb729903,False
d17cceb0-e8eb-4d33-badd-21e50e8c8dca,Harvey-Howard,Customer,Finance,8659723,5996,472 Jennifer Locks Suite 285,Port Jeffreyhaven,Oklahoma,97482,Norfolk Island,6116754309,https://www.price-edwards.info/,2023-11-19T01:51:17,2025-01-12T18:04:04,4fa0aa4d-c206-4778-bad9-5a700144171a,False
b58fb26b-a310-46d4-98a4-3798336b044c,"Rios, Peters and Smith",Customer,Retail,30996425,455,519 Peter Islands Apt. 686,Moorechester,Louisiana,02264,Qatar,(543)721-9328,http://www.park.com/,2022-10-10T21:36:14,2024-09-19T15:13:53,bd498cf3-5f1e-4881-878a-02ec7699d46f,False
ab6e606d-dccd-4eef-8551-c98cd9d64a8e,"Silva, Boone and Wright",Competitor,Technology,38070419,4436,009 Miller Hollow Suite 518,Oliviaville,Washington,64751,Albania,597-960-9018x2871,https://jenkins-jones.com/,2023-10-29T11:30:34,2025-05-28T17:54:30,77590227-b452-4511-be49-d1a61da98aa6,False
247d615f-d8e0-4bc4-9fa6-13a07d8b12da,"Salazar, Guerrero and Johnson",Partner,Manufacturing,25842111,3551,906 Jesus Corners Suite 605,Joshuaside,Utah,09787,Chile,(537)598-6115x5772,https://harris.biz/,2023-09-18T10:05:59,2025-08-18T11:39:35,91627131-445e-4343-853d-0c3db8756d63,False
366cf3d7-67f9-416f-8fce-ad473d8467cb,Moss Inc,Competitor,Manufacturing,47401886,3984,9716 Reese Mills Apt. 813,Jessicaport,New Hampshire,31805,Cuba,+1-593-788-0326x82933,https://chambers-thomas.com/,2023-10-24T13:06:27,2024-10-09T06:15:33,95108c1e-dfa7-48e3-89b6-96b970bdd9b5,False
4601b1a2-cbb6-4131-b78a-137e689bbe4a,"Strickland, Valentine and Huynh",Competitor,Manufacturing,28315990,2032,2333 Riley Junctions Suite 562,New Stanley,Iowa,41844,Niue,+1-358-714-7217,https://harris-brown.com/,2022-03-14T01:52:10,2024-01-10T03:29:10,93d7c9d2-049c-4377-ad84-8cf870786182,False
c2dc7c09-f458-4fa7-beb4-5595e9ac8917,"Charles, Brown and Bruce",Customer,Technology,13843704,3377,95340 White Valleys,Chelseachester,Wyoming,17013,Djibouti,+1-878-280-5548x220,http://escobar.com/,2024-01-22T10:47:01,2024-04-09T10:11:17,cf4b1f09-598e-4c72-a6bf-3b3b1fee3132,False
b8530af8-adac-494a-99e8-8035066ffb59,Morales-Rush,Partner,Retail,6379164,3309,82684 Robertson Rue,Torresberg,Michigan,62853,British Indian Ocean Territory (Chagos Archipelago),(205)465-0856x16690,https://www.garrett.com/,2023-06-30T13:31:07,2025-06-10T17:28:52,ccd44eed-2a2b-43b6-a505-6e3fc7f5d0d4,False
e94cb0b1-dd4a-4c69-874c-1fedfde191e1,Chandler PLC,Competitor,Manufacturing,44257239,2115,51217 Robert Springs,Johnsonview,Arizona,54814,Zambia,791-808-1778,https://nicholson.com/,2022-02-06T03:53:29,2022-04-08T02:25:38,794e2f23-733b-48f9-99bf-0b80ea1673d4,False
9106b4e2-a82a-439a-8b0b-950720b61cc6,Moore Inc,Competitor,Finance,28089584,4163,035 Fry Isle,Manuelfort,Minnesota,53299,Guam,722-501-0740x447,https://www.davis.biz/,2023-05-15T11:42:47,2023-07-23T04:24:04,1b606820-a51c-486b-99bc-e265d784581d,False
edf92253-7521-40c9-b3bc-6712fc8c74df,George-Villegas,Customer,Finance,46160347,7815,9041 Craig Knolls Suite 250,Michaelbury,Louisiana,08824,Aruba,001-998-834-9267x85325,http://www.harper.com/,2022-08-11T13:16:15,2023-06-15T07:25:04,5fdff284-c215-47b2-848c-6f720c2aab9f,False
afa9e180-8887-45a8-9fcd-0df14b11fd91,"Dennis, Fernandez and Green",Prospect,Manufacturing,27965087,5197,84910 Collins Village,Caitlinborough,Washington,94654,Bahamas,001-956-986-9378,https://www.adams.com/,2023-09-23T20:59:07,2024-10-01T05:27:08,bd32431d-4fc6-47b2-8319-4c96af688d3d,False
c0866708-1c10-47bf-af26-8e3a42dd2182,Mcbride-Burton,Competitor,Healthcare,44294541,14,477 Jodi Corner Suite 549,West Samanthaberg,Kentucky,78739,South Africa,388.829.6415,http://mendez.info/,2024-06-22T04:39:28,2025-10-05T14:35:32,3fdf19ee-2687-4f1a-8e1a-f0d5cc5ec9ae,False
1c668617-9397-43b6-b998-4406304b9f31,"Harris, Fitzgerald and Paul",Prospect,Manufacturing,38527474,8501,741 Todd Brooks,Christyville,Wisconsin,50297,Latvia,+1-642-670-3183,https://ramirez.net/,2023-12-10T06:16:26,2025-10-18T08:26:28,b4b6bd9c-e843-4c3c-ad14-dd4cd5895624,False
29f7fde6-581e-4407-a7bd-877d9a8eae4f,"Hampton, Brooks and Stone",Competitor,Manufacturing,39657589,4014,64596 Dylan Place,Brookschester,Arkansas,75200,Singapore,509.820.9110,http://villa.com/,2022-05-04T00:55:38,2024-03-07T02:01:37,c329d238-184f-406e-8bd8-5a479b59dc35,False
798685ee-c6ee-4a3a-b894-daba690e85e6,Williams Inc,Customer,Healthcare,6665090,3991,915 Carter Avenue Apt. 626,Kathrynfort,New Jersey,99713,Fiji,(448)715-7117,http://burton-brown.biz/,2023-02-18T02:16:03,2025-07-19T15:30:47,5f802ae7-fb60-45c9-9757-12d86a2d44a4,False
e45ce66b-913f-4bfd-b8cf-3eafc52ddf58,"Jackson, Bright and Jackson",Competitor,Retail,9149429,4544,1024 Weber Summit,Jonesmouth,Oklahoma,82370,Tajikistan,(490)823-3196,http://www.stephenson-elliott.info/,2024-12-02T00:53:37,2025-11-22T00:42:42,ec807831-c3a7-4c8f-8ab7-e4fdad1d5c46,False
b5f15465-c7b8-464d-8d40-ebddad60ef49,Murphy Ltd,Prospect,Finance,39865913,6523,04395 Howell Causeway Suite 379,Lake Stephanieview,Florida,22859,Antigua and Barbuda,+1-759-824-7792,http://www.armstrong.com/,2024-08-16T15:27:33,2025-10-20T06:30:47,f443226a-4552-41c5-91d9-3327f7ab6627,False
f22a6012-f086-4b48-b736-d254b3bc818b,"Gardner, Thompson and Thompson",Customer,Technology,34469340,4534,78082 Larry Mews Suite 828,Kelleybury,Nevada,32788,Saint Martin,387-627-9224x9591,https://www.hernandez-pratt.biz/,2025-11-16T22:04:27,2025-12-17T09:47:47,4640e8c0-5b6a-4d51-9842-d552e0358963,False
c8890dc7-e46f-4103-8b70-03b535ccb832,"Moore, Jennings and Taylor",Customer,Finance,33748203,8555,51734 Stewart Knolls Apt. 783,Lake Christyfort,Indiana,65007,Guatemala,363-504-3548x2599,https://young.com/,2025-03-25T19:25:48,2025-11-19T10:16:38,a125d5cd-b21a-448a-a372-59132fdc70d9,False
0772ed89-6ec2-4190-b2b2-a5fc0ca0d8bd,"Mcdaniel, White and Wilkinson",Prospect,Healthcare,9292441,7647,183 Zimmerman Islands Suite 137,Derekchester,Louisiana,69231,Niue,+1-793-920-4610x882,https://www.jackson-ferguson.com/,2024-02-29T07:08:56,2024-03-06T18:24:58,1e02bd78-3ad7-4e8d-862d-1ab1513d7123,False
01273fdf-ee08-4f8e-b631-93a85909ee3f,Mckinney Ltd,Prospect,Technology,39975571,2529,14309 William Village,Rebeccaville,New Mexico,32790,Saint Lucia,001-521-563-8986x677,http://hernandez.com/,2023-12-26T13:21:09,2025-05-21T05:33:56,f34cfc0b-284f-4772-8f99-922bb9453dae,False
d5ebd3d4-3303-4550-9d0e-5c617c746011,"Simmons, Vargas and Lawson",Partner,Finance,5107539,2616,36148 Strickland Run Suite 106,East Jonathonbury,Montana,56411,Malta,001-729-903-1318x107,http://www.hall-cruz.com/,2023-07-21T20:32:29,2025-03-15T14:32:04,ac024fee-7f2a-47dc-8004-163cfae9de40,False
c5bf9fd8-bb56-497f-984a-54016a668fc5,Rivera Group,Customer,Technology,9251316,7982,82893 Webb Ford,Port Katherinemouth,Arkansas,17833,Netherlands Antilles,210-309-2426x5343,http://williams-roberts.org/,2024-01-15T09:26:58,2025-05-04T15:15:22,492cd494-6ed0-49d3-9c3d-815ac79a724b,False
1dcd4511-0b67-4383-a0d1-f30fa00318fd,Anderson and Sons,Prospect,Finance,44228728,4088,6058 Brooke Cliff,West Robin,Kentucky,14079,Svalbard & Jan Mayen Islands,(346)465-9717x1994,https://www.williams.com/,2022-07-20T12:18:50,2024-12-12T14:52:03,1beb53b9-e65e-4ab7-b8f4-6a6457802d6e,False
4e96dbe8-4813-4479-acaa-5489a231210e,"Scott, Krueger and Cross",Prospect,Retail,119481,9855,214 Patricia Parkways,Lake Jacquelineburgh,Ohio,57762,Philippines,(709)280-2023x640,http://gomez.info/,2024-01-24T02:11:19,2024-09-18T12:35:33,73520a5e-7327-49a6-95cf-5723683ec5dc,False
c604e1b7-4453-444f-8c0a-023650d9c547,"Cox, Rich and Young",Customer,Healthcare,2306508,6945,5549 Elizabeth Ways Suite 015,North Susanborough,South Dakota,74211,Svalbard & Jan Mayen Islands,001-927-245-2864x302,https://www.monroe-walker.info/,2022-02-28T12:02:47,2023-07-14T23:42:05,68145192-75d3-4922-98d3-f3bfa8d3fc37,False
73cd1405-08f2-46ba-9b3d-3aa179447f52,Lee-Powell,Partner,Manufacturing,26771615,1866,2806 Hill Ports Suite 200,South Mary,Vermont,64916,Colombia,863-549-5672x105,https://www.shaw-evans.com/,2024-11-22T17:55:37,2025-03-11T08:19:39,6e477ce8-345f-4c9a-85be-f5d736010c92,False
04e1801e-55fe-42dc-9c85-b74a042c1193,"Lee, Burke and Ross",Partner,Finance,26259180,4729,51942 Robert Center Apt. 388,Port Krystal,South Dakota,23749,Guyana,(773)868-3416,https://edwards-miller.com/,2025-02-22T19:38:32,2025-10-10T09:09:45,d5c0974a-f12f-4771-b79e-a958dbf86111,False
73a8d52c-4046-4709-8274-5707078ab503,Rodriguez-Davis,Competitor,Manufacturing,34141192,2140,15565 Valenzuela Corner,West Kevinfort,New Hampshire,94119,Micronesia,001-461-574-1421,https://edwards.com/,2025-01-05T04:27:55,2025-09-20T22:48:15,aab77a5e-12da-40b1-980e-a96ea071def3,False
e1f06492-4029-40ad-a205-e5999e1eefb2,French-Martin,Customer,Manufacturing,22210346,5964,11861 Farrell Harbor,Danielside,Washington,99205,Ethiopia,(958)880-9695,http://www.sanchez.com/,2022-05-07T00:58:09,2023-07-19T19:21:34,725bcdcc-1a77-4f02-8f9f-52dfda877886,False
a894987f-de57-4b94-8d9c-28860d09e566,Wood Inc,Prospect,Finance,49460911,3607,95645 Kelly Skyway,Dayville,South Carolina,04753,Papua New Guinea,001-831-246-0003x759,http://www.martin.info/,2023-08-19T08:36:05,2023-09-10T15:05:36,fcfa6d69-4c74-4ad1-9e84-84f66855b9ef,False
31c3202f-d181-4bae-9904-e22265848a73,"Thomas, Charles and Watson",Prospect,Technology,19943360,3847,95063 Davenport Flats,Kristinachester,New Jersey,40693,Morocco,728.467.2725x7313,https://www.daniels.com/,2023-08-29T15:00:42,2023-12-22T13:44:36,e4345819-a2be-40df-92b0-e22e08a3c38f,False
8070437f-4b11-40dd-a4c0-8ad2e1b619f7,Dorsey PLC,Competitor,Technology,28090556,3583,377 Reeves Canyon,North Heidimouth,Maryland,27128,Venezuela,(764)681-6267x6801,https://fields.com/,2023-12-03T17:06:24,2024-10-08T02:45:55,a9a4992e-2a9d-4212-8026-96c6718a7a49,False
4f67c1ae-fe46-4221-af14-558c126a87e4,Lynch PLC,Partner,Retail,44421981,3933,9223 Santos Mission,Curtisburgh,Massachusetts,60545,Chad,267-887-6453,http://walker-tucker.org/,2024-02-04T23:36:52,2025-12-17T21:15:26,60c3835a-1792-4416-9db3-c2b0210b7ed6,False
9ea27c05-f2a2-41c0-8df7-aaead8f0a8b6,"Marsh, Cantu and Bryant",Customer,Technology,11551343,8131,176 Poole Village Apt. 696,Lunaview,Washington,79099,Kuwait,+1-508-897-0485x3004,http://www.ray.com/,2025-07-05T17:35:49,2025-12-06T14:12:28,f7a11cda-3618-46fa-8014-58d61c928a57,False
abcf2f2e-d29a-46a0-abbc-75aa62a31976,Cox PLC,Prospect,Technology,20459526,3029,5100 Kennedy Land,Smithfurt,Texas,07504,Kiribati,829.701.0705,https://schneider-hughes.com/,2023-05-16T05:37:08,2025-10-01T06:28:28,9851f5c1-a760-4b73-bb14-ecda21a247b8,False
5e7f12ad-7a20-4ed0-a1c4-66dd0bdd22c8,Galvan Group,Partner,Technology,31216575,4502,1822 Horton Inlet,Dianechester,South Dakota,09763,Spain,542-357-3825x35591,https://www.vaughn-fisher.com/,2023-10-25T11:15:27,2024-01-19T13:02:01,312fede6-e92c-461b-a43e-2791fc98b527,False
3dc4c1d4-22ba-4af6-9161-909f356316fc,"Wood, Vance and White",Competitor,Manufacturing,16591918,784,76118 Gray Canyon Suite 981,East Timothy,New Hampshire,10488,Gabon,903.677.2244x34709,https://mann.com/,2023-02-14T09:45:19,2024-01-19T10:20:38,329d4845-297e-4c61-97c4-05f40b995179,False
d0645984-c342-4887-a2ea-44ab862d1820,Hughes LLC,Prospect,Healthcare,5739959,5983,9406 Jones Mountain Apt. 860,Philiptown,Ohio,84834,Cameroon,363.941.2017x28633,https://www.anderson.com/,2022-02-27T01:43:55,2023-01-08T10:57:56,ab9c3c79-fb38-409a-843d-0e890abf14ad,False
83c3753c-cf80-4732-945d-abcce24dfdb4,"Baker, Davis and Beasley",Competitor,Manufacturing,46877989,6378,2757 Cassandra Well Apt. 094,West Rebeccafurt,Alabama,72054,North Macedonia,359-226-6423x9841,http://beck.info/,2022-07-18T02:29:19,2022-09-12T13:45:45,d5f454a4-d23b-4f37-a341-4cdf60c53a91,False
28c4ce6d-70bb-46a8-8781-a6ee6bfd9483,"Perez, Harvey and Burnett",Prospect,Healthcare,1039196,4081,571 Elizabeth Park Apt. 113,New Joshua,Georgia,92144,United States of America,967-604-9426x157,http://www.jones.com/,2025-02-27T09:49:59,2025-05-27T06:19:16,0a6644ae-3270-43b9-8463-73d8fa4f6b84,False
b0db8469-83ff-4c53-95e3-bfaf8111a112,Watkins PLC,Partner,Finance,14058517,8869,39972 Joshua Course,West Nancy,Oregon,97130,Slovakia (Slovak Republic),(507)730-4841,http://www.johnson-rose.com/,2023-05-11T00:27:50,2023-05-18T20:23:12,aa2fe705-c899-41c4-b5ab-7c05f4cee6f2,False
b0722840-4793-4629-9f4f-50e400ea5bfc,Larsen LLC,Competitor,Retail,49324409,4164,517 Scott Heights Apt. 809,Lake John,New Jersey,51167,Nicaragua,900.396.2565,http://www.goodwin-robertson.com/,2025-02-06T13:41:11,2025-12-20T23:27:41,45fe7472-f550-43fe-9577-62e955b6af3c,False
a4d70768-5ea8-47f7-bae8-4e52e18e0ab2,Davis PLC,Customer,Technology,29248758,5700,7849 Gordon Mountain,Jillfurt,New York,49998,Micronesia,001-572-459-0116x7834,https://www.bowman.biz/,2025-03-22T18:56:20,2025-08-08T04:56:21,4c42ed34-a83a-47b7-bb1f-13d1a9ddfd03,False
d014f285-c837-4f3a-ba81-5ea5a2cd53e2,Taylor LLC,Partner,Healthcare,44584749,3596,6169 James Springs Apt. 902,New Shawn,Delaware,11723,Namibia,596.597.5874x54394,http://ayala-lowe.org/,2024-06-11T11:26:36,2024-09-08T19:47:18,1f2940ee-1ae5-48d9-bc50-d6f7be29daeb,False
19953fce-bf10-41ee-bf16-7f2d4428bbd5,"Hopkins, Houston and Boone",Prospect,Finance,30409744,3595,49566 Tracey Walks Apt. 272,North Jennifer,Georgia,65579,Andorra,001-787-831-6776x2733,http://smith.net/,2024-05-28T15:48:52,2025-07-10T19:14:21,23c764ab-0c5c-47be-be32-64cc720b3a3f,False
97224ce9-e58e-4c8a-abb5-140fc6db33b3,Rose-Andrews,Prospect,Retail,30950449,1746,96900 Bailey Shore,Lake Johnathanville,Rhode Island,91055,Saint Barthelemy,001-698-779-7220,http://www.park.com/,2024-03-14T21:20:59,2024-07-12T00:54:00,5ce8cdf4-a8c0-4dc6-984b-4f76d2f9deaa,False
918cb0d1-3d98-4d93-919d-296e38c92715,Hill-Higgins,Customer,Healthcare,9289034,7776,5621 Stephen Springs Apt. 714,New David,Minnesota,11191,Eritrea,+1-390-688-4838x02160,http://sanders.org/,2022-08-14T15:52:28,2024-05-20T19:55:02,4b9b6207-f187-4021-8db2-a7384b97941a,False
7268c85b-4e5e-4f5f-bdcd-6ba9305deb7d,Richardson Inc,Prospect,Retail,31285503,6465,3609 Mitchell Crossing,Nicolasfort,Washington,43486,Iceland,346-727-9605x5080,http://www.terry.com/,2024-08-26T02:00:22,2025-11-04T06:56:15,25923f0b-2d9f-4730-b548-fbd40568ef8f,False
51039616-ed8f-41fa-aa2b-bbd56da7de6a,Price Inc,Competitor,Manufacturing,10007518,2547,5563 Kevin Village,New Bobby,New Hampshire,75739,Canada,+1-638-373-0249x6173,http://reid.com/,2024-09-21T20:46:19,2024-11-05T11:04:39,52d07d6c-bfd2-45a7-a4ed-f23315f71cc0,False
b4b26a14-7f89-4147-98b3-f1d20964443a,Ford-Hernandez,Customer,Technology,43860362,5978,00270 Cain Forges Suite 867,Rhondamouth,Iowa,60722,Marshall Islands,(441)462-3829,http://www.middleton-roberts.info/,2022-08-28T06:25:48,2025-02-05T10:11:47,d90ee5fd-076b-4f1e-b70f-7a9092e7c23a,False
27aa70d5-93a0-464e-be6c-2a2047e98768,Butler Inc,Competitor,Finance,49436126,3046,26391 Thompson Inlet Apt. 890,Ericburgh,Hawaii,18602,Nicaragua,369.955.2843x794,http://www.mendez.com/,2023-07-23T11:48:51,2025-09-02T19:21:33,d92896f9-1989-4e22-afb4-27683f1bbf70,True
d07c40e2-5865-44ce-a7af-fbda8804a3c6,"Bennett, Freeman and Nelson",Competitor,Finance,2335894,1921,51470 Cook Rest,West Scotttown,Michigan,27750,Albania,(445)966-3686x5112,http://www.king.com/,2023-12-23T01:00:09,2024-07-06T02:21:08,59028c22-c096-45c2-ad36-f25b76c895f3,False
9e9baa7c-e0fe-4ce6-a943-d0057d2edb4c,Rocha-Walls,Customer,Retail,25764184,8026,496 Anthony Prairie Apt. 435,West Andrew,Washington,34185,Peru,583.378.7293x655,http://www.flynn-armstrong.info/,2025-10-17T23:15:54,2025-12-04T20:44:26,e1aa87c8-79f7-44ba-83c0-c006170e5561,False
b468680b-65ea-4945-87ba-7dbc51083a7a,Armstrong PLC,Competitor,Manufacturing,8164751,3298,5363 Donald Falls Suite 217,Owenschester,Oklahoma,80642,Mauritius,855-892-9088,http://ryan-pope.net/,2025-03-24T12:13:10,2025-10-25T00:38:30,5506a686-cfa4-429d-9358-d5e8fa495f58,False
991fcd04-6a93-4168-af05-cec59709bdda,Gutierrez-Davila,Prospect,Technology,3317273,3683,2643 Karen Meadows Apt. 333,Ginaberg,Georgia,43978,United States Minor Outlying Islands,9235529976,http://www.gallagher.com/,2022-08-12T08:55:56,2022-10-31T06:19:28,f1b7128f-5174-4519-92e1-94d6dcf452c5,False
ec7ccdd2-71db-494f-8114-72b6bb012795,West-Johns,Prospect,Manufacturing,4644579,9193,458 Deborah Dale Apt. 248,South Carlosland,Kentucky,19663,Lesotho,(686)904-9107x65386,http://mcdonald.com/,2025-05-17T11:22:30,2025-10-22T21:30:43,84697843-d321-4f32-aa5c-c546431bef71,False
cd0e2e94-71d7-4295-a402-a5ad3ff1b1b4,Kent-Byrd,Customer,Healthcare,37053859,2941,269 Daniel Summit,Christopherview,North Carolina,24367,Guinea-Bissau,+1-480-567-3544x523,https://www.barr.com/,2023-02-08T22:18:26,2025-12-18T08:20:21,a681471b-b9c9-4a58-b6cd-1880ba571404,False
50247e5a-7633-4243-9fd1-68817ae033a0,"Daniel, Santiago and Ruiz",Competitor,Manufacturing,41188788,7418,35293 Lara Stream Suite 860,Port Richard,Idaho,70038,Saint Kitts and Nevis,+1-288-984-8598x983,http://www.walker.com/,2022-01-03T16:51:48,2022-01-07T06:38:27,146ea30c-48f3-479f-998c-2abcb526431d,False
6e4c1d41-9bc5-434a-a4f7-1050b0281f66,Turner-Ramirez,Prospect,Finance,38720286,1021,6040 Ashley Place,Changton,Colorado,52871,Nepal,(314)449-6671,https://www.warren.info/,2024-06-18T04:18:04,2025-02-12T09:35:12,e6a46a4f-847c-427b-b643-7ed67ef2c63e,False
87106544-18a4-4f72-a5cc-eb5c0ab4c988,"Brown, Contreras and Dodson",Customer,Healthcare,12072738,6694,892 Hughes Fort Suite 093,Lake Michael,Colorado,25303,Marshall Islands,+1-276-912-1854x339,https://www.nichols.com/,2025-03-22T23:36:45,2025-06-06T14:33:00,b3dd1c3f-f9fd-42f6-b60c-be0897fa6dcc,False
e55e4ceb-207c-4037-88b3-a2a7028cf30d,Briggs-Oliver,Prospect,Retail,42385213,2097,285 Joshua Gateway Apt. 797,Lake Ronald,North Dakota,51459,Heard Island and McDonald Islands,2205259607,http://hill-underwood.com/,2022-02-01T16:05:16,2024-12-23T12:01:47,c208815e-043e-418c-94a7-a1892f98beae,False
354133ec-fd03-4a91-980f-6874e1abbba1,Gates LLC,Prospect,Healthcare,32609944,5369,68247 Austin Drive Suite 476,Russellton,Oregon,79134,Saint Vincent and the Grenadines,5615654058,http://bishop.com/,2023-06-22T18:52:04,2024-03-09T06:24:20,733d4b1d-e85f-429c-9c67-7ae6026d3333,False
d844b733-bef7-44b2-923b-95a0f09e716b,"Hall, Adkins and Alexander",Prospect,Healthcare,29363797,9263,39206 Mason Inlet,New Anthonyville,South Carolina,41540,Tuvalu,284.440.7920x23113,http://www.wright.biz/,2025-02-25T14:17:27,2025-05-09T00:01:07,75bc7ea7-21ce-43ba-8a73-e6987cd228c3,False
185f7ff1-03b4-46b6-b1b7-7fdbf24d067f,Davis-Perez,Prospect,Healthcare,46678368,3053,76263 Mcbride Expressway,South Jay,Missouri,74248,Wallis and Futuna,468-990-6966x1501,http://www.williams.net/,2022-11-14T15:31:15,2023-03-20T20:19:05,02ff5a2d-fd3a-41c8-9e9c-97a4e682c07a,False
eb511375-5ce7-4c65-8065-c009b1fdb9d7,Davis and Sons,Competitor,Finance,13569672,2545,0115 Jones Prairie Suite 522,Hunterfort,Wyoming,69794,France,591-894-5085,http://www.dennis.com/,2022-02-17T05:49:28,2023-10-21T09:29:09,6589a18f-d68c-437d-a8b4-81f8b01291c7,False
72ddd996-09ab-4ff2-af42-b4fb0360fd28,Moore Ltd,Prospect,Retail,31815115,3825,3692 Christina Light Suite 540,Osborneburgh,Colorado,26962,Mali,289-340-0052x52884,https://www.herring-haley.net/,2025-12-21T07:22:14,2025-12-27T14:03:47,8a2d16e7-07a9-4285-9c79-8f8a0740665a,False
f97b240f-c33c-4298-ac61-1a27f2af7e69,Franklin-Escobar,Partner,Technology,2061965,8998,7694 Wanda Creek Apt. 058,Lake Barbarashire,Utah,15953,Hungary,526.410.9556x1104,http://russell.com/,2024-11-29T01:40:13,2025-09-09T16:42:40,05ba8df2-84d3-4b69-9dff-b99f47051fd8,False
daa769bb-fb7b-42a3-a40e-966ec5240504,Brown-Ellis,Competitor,Retail,32647097,1422,66617 Gary Crescent,Morrischester,New Mexico,99845,Philippines,435.888.0103x37247,https://mccoy.com/,2025-06-04T20:15:55,2025-09-02T10:23:19,170f4dc9-ca9f-4d43-a86c-f0c98f5b0dc3,False
cf294d06-8bd8-42aa-b508-4f473157db3b,Armstrong-Esparza,Customer,Manufacturing,14596327,8546,02242 Potter Orchard Apt. 105,Hortonmouth,New Hampshire,70071,Nicaragua,959-898-6138x953,http://mcgee-edwards.org/,2024-04-07T09:44:12,2025-05-25T15:32:24,a46512cf-53db-4a48-8f96-c736238699b6,False
17251190-ff07-4e8a-884c-8f5f15bfa006,"Hall, Carter and Hernandez",Partner,Finance,21145900,6600,79426 Anne Fords Suite 742,Jacobland,Kansas,32781,Grenada,+1-948-715-6313x5563,http://www.smith.com/,2024-10-02T14:18:25,2025-11-01T07:19:13,cab0f610-13f9-4f1f-a93f-42b373ddc68b,False
95fdf609-e15d-4788-9200-8b0b9d7c77d2,Jones-Leonard,Partner,Manufacturing,313079,2999,721 Christopher Oval Apt. 340,Williamsfort,New York,39582,Gambia,+1-530-983-0734x4080,https://www.howe.org/,2025-07-28T23:55:12,2025-10-09T04:28:29,0aeac1a4-b31f-4d6d-ba8a-fbc5d179831f,False
ca53beb7-e03b-4451-a6a2-1792166e2374,Hunter and Sons,Partner,Finance,24336218,5830,70689 Barnes Trace Apt. 328,Port Traciestad,Maryland,73678,Myanmar,380-373-9254x1053,http://www.williams.org/,2025-01-24T03:41:14,2025-02-02T21:41:23,9f871fa4-80e7-41b9-9aed-10f23f1020c8,False
1307aa0c-91ca-43f1-9f21-0b7cb3551e32,Banks LLC,Prospect,Retail,8518160,7567,5745 Potter Creek Suite 554,West Bryanstad,Arkansas,50279,Saint Helena,001-313-865-9671x67013,https://fleming.com/,2025-03-20T12:14:34,2025-06-14T00:32:09,2a3564aa-edfb-4a26-9523-cde7afc45b75,False
f3d32b2d-abb8-4275-a5c1-33c73d8a3485,"Ritter, Salazar and Gross",Competitor,Finance,13778145,6938,97768 Kayla Crescent Apt. 814,West Petertown,Arkansas,08104,Saint Martin,394.878.1841x26128,https://tucker-jackson.com/,2022-06-11T22:53:55,2024-11-25T00:04:29,2b1b0f05-1432-4ca7-a8cd-b810986f91c5,False
8ba9cc00-8b8a-4106-9970-57ce309d09e2,"Rowe, Ward and Wong",Competitor,Technology,28400311,1076,00424 Cortez Crossing Suite 894,Phillipchester,Ohio,29624,Luxembourg,520.890.9957x282,http://wright.com/,2022-11-01T06:55:16,2024-11-23T04:58:34,78e601f7-7598-494e-8289-c9ac1f7933b3,False
